emigrierte	
gesundheitlichen	
fotografiert	takes a photo
Cleveland	
Ems	
Augustus	
Classic	
Tochtergesellschaft	subsidiary
sachliche	factually
ueber	
Getriebe	gear; gear unit; gearbox; gearing; mechanism; transmission
but	
Ortsgemeinde	
niedrig	blackly; humble; low; lowly; menial; menially; neap
sozialdemokratischen	
irgendein	any; some
Stanford	
überrascht	aback; astonishes; overtakes; surprised
basieren	to rest upon
Senats	
Angestellte	employee; staffer; staffing
Nebel	fog; haze; mist; mists
Gu	
Vorwärts	ahead; along; forrader; forward; forwards; onward; forward; forwards
anschließen	connect; hook-up; to tap
Manhattan	
Verkehrs	
Newton	
Lieutenant	
orthodoxe	orthodox
zwecks	for the purpose of
harte	rigorously
Hauptrunde	
Bausteine	
letzteren	
orientierten	
Zustände	
Marcela	
hörte	heard
Teatro	
Häfen	harbors; harbours; havens; ports
Marshall	
Klönschnack	
Potential	potential
Buchhandlung	bookshop; bookstore
Millimetern	
Hauptseite	
Bemerkung	comment; notice; remark
Warschauer	
Rückstand	arrearage; arrears; backlock; backlog; residue
Ideal	ideal; ideal
heftig	boisterous; boisterously; bold; fierce; hard; heavy; impetuous; impetuously; testily; vehemently; violent
Zusammenstellung	buildup; compilation; set
locker	fluffily; lax; laxly; limber; loose; loosely; relaxedly; unconstrained; unformal; ungirt
Wiese	grassland; meadow
Problems	
Kastell	fort
Quartett	quartet; quartette
Micha	
getrieben	drifted; driven; impelled
einsortiert	
Brecht	
Tempo	clip; speed; time
Publizist	publicist
Lok	
Erzeugung	creation; generation; production
Großmutter	grandma; grandmother
Wright	
Hohenzollern	
privater	
Joint	
Werkzeuge	artifacts; tools
Jason	
geladen	charged; loaded; reload
Nachwuchs	the young generation; junior; talented; up-and-coming; young
hervorgehoben	highlighted
Heimspiele	
Irene	
argentinischen	
Elektronen	electrons
formulieren	formulate; to word
Emden	
Neuordnung	rearrangement
Glockenturm	belfry; bell tower
fasst	collars; grabs; subsumes
Sperrprüfung	
Verstärkung	amplification; boost; gain; intensification; re enforcement; recruitment; reinforcement; strengthener
Billboard	
beherrscht	governed; rules
ausgeliehen	lended
gewisser	
Wassers	
unterliegen	to be subject to; to underlie
Poesie	poesy
Themas	
unterstützten	
betraut	
fiktiven	
langes	
inwieweit	how far
Kapitulation	capitulation; surrender
bewiesen	evidenced; proven
platzieren	
Sportart	sport
Schienen	rails; trackage
prominente	prominent; socialite
Engels	
vorherige	previous
niedrige	
Mut	audacity; boldness; courage; gameness; gaminess; mettle; pluckiness; spunkiness; valor; valour
Präsenz	
kümmert	
Theo	
Provence	
Schauspielhaus	playhouse; theatre
rotem	
Korrektur	amendment; correcting; correction; patch
Mariä	
Brauch	custom; rite
Nationalparks	
Europapokal	
Schmuck	saucy; emblazonment; emblazonments; jewellery; jewelry; panoply; trappings; trinket
Verwaltungsgemeinschaft	
abgetrennt	
erinnere	remember; remembers
konstant	constant; constantly; non-varying; uniformly
Zeuge	voucher; witness
ausgespielt	finished
Editor	editor
Gebiets	
zweitgrößte	second largest
Präsentation	presentation
aktualisiert	updated
isoliert	insulated; insulates; isolates; soundproofs
Senioren	senior citizens; seniors
Maschinenbau	machine-building; mechanical engineering
erforscht	delves; investigates
kategorisiert	
Frist	period; period of time; reprieve; respite; terms
nötigen	to coerce; to compel; to oblige
schlimm	bad; bad (worse, worst); fatal; fatally; ill; sad; sore; sorely; wicked; wickedly
Karlsruher	
Wissenschaftlern	
Felistoria	
Toulouse	
Mähren	
thematisch	thematic; topical
erfassen	to acquire; to apprehend; to capture; to gather; to realize; to record
übersiedelte	
Modernisierung	
ya	
übersetzte	
ignorieren	to ignore
getauft	baptized
Sky	
Masters	
willkommen	to welcome
Culture	
verfilmt	
aufgewachsen	grown up
verlangte	demanded; requisitioned
Gleichwohl	
Bolivien	Bolivia (bo)
Ökonomie	
Beschreibungen	descriptions
Unterstützer	backer
Landau	
Mentorenprogramm	
Proofreader	
irgendwelchen	
Lorenzo	
passenden	
gleichermaßen	likewise; similarly
Diskriminierung	discrimination
Hopkins	
Gütern	
Socke	sock
Insolvenz	insolvency
Theaterstück	(stage) play
Heine	
identifizieren	identify; tagging
Vereinsgeschichte	
Übergabe	committal; livery
absoluten	
umfangreich	bulkily; bulky; extensive; heavyset; large; voluminous; voluminously
Steinbruch	quarry
Druckerei	
Abständen	
Dreieck	triangle
kov	
Portale	
Malaysia	Malaysia (my)
Niederrhein	
Freiberg	
beliebige	
Feedback	
Girl	
aufgerufen	invoked
Empore	gallery
unternommen	undertaken
Rückgang	decrease; downturn; recessiveness; regression; retrogression
Bevölkerungszahl	
Site	
Vorfall	event; incident; occurence
kürzlich	lately; of late; recently
Quedlinburg	
bisweilen	sometimes
Brett	board; plank; shelf
Kompetenz	competence; responsibility
Heilig	holy; sacred; saintly
Bristol	
gesetzliche	
aufgefordert	asked
Ancient	
teilzunehmen	
angegliedert	affiliated; affiliated to; joined
Konzeption	
their	
Laufzeit	elapse time; milage; mileage; running time; runtime; term
Flur	hall; lea
kostet	costs
Japaner	Japanese; nisei
Wilfried	
Altona	
wirksam	active; effective; effectual; efficacious
Termin	appointed day; appointed time; date; term; time limit
Thesen	theses
Baptist	
garantiert	avouches; guaranted; guaranteed; guarants; underwrites; underwritten; warranted; warrants
Ostern	Easter
aktiviert	activates
überlebte	outlived; survived
hintereinander	consecutively; in a row; one after another; serial; tandem
Adligen	
Content	
einigermaßen	to some extent
globalen	
Nachweise	
Biathlon	
organischen	
schrittweise	one-step; step-by-step; stepwise
Slalom	slalom
Sony	
vorgelegt	
Pol	
dargestellten	
Fe	
Balken	arbor; beam; joist; timber
spontan	
Quartier	accommodation; quarter
Cook	
genügen	suffice
dieselben	
Ludwigshafen	
bekanntes	
Benutzernamensraum	
zusammengestellt	composed; constituted
Albanien	Albania (al)
präsentieren	to present
Zivilisten	
find	
einig	agreed
still	calm; hush; mum; mumly; quiet; quietly; silent; silently; still; tacit
Umgestaltung	recast; reconfiguration; transfiguration
Risiken	risks; ventures
Kosmos	cosmos
Protein	
Rezensionen	
frühzeitig	in good time; precocious
Machtergreifung	takeover
Herzogin	duchess
Metro	metro
Inbetriebnahme	commissioning; implementing
Arabien	
gewordenen	
Lücke	breach; gap; hiatus; vacancy
Innovation	
klassifiziert	classified; classifies
Trend	trend
sexuellen	
geringeren	
Vergabe	
Talsperre	dam
Treue	
begründeten	substantiated
Moses	
platziert	
Arbeitsplätze	workstations
Venus	
Verlage	
beschließt	decides
Meiningen	
steil	
Marion	
avancierte	
angehören	to associate; to belong to
Bull	
Federation	
helle	brightly
Thriller	
Stabilität	stability
Baustelle	road works
größeres	
gegenüberliegenden	
Leon	
verbreiten	to bandy; to bruit; to diffuse; to disseminate; to propagate; to vulgarize
Pl	
demnächst	soon; upcoming
Oklahoma	
statistische	
seitlichen	
prima	topflight; topnotch; yummy
Rallye	rally
wollt	
Besatzungszone	
Bronzezeit	Bronze Age
Regimes	
Lizenzen	licenses
Eingreifen	to encroach; to interfere; to intervene
Bio	
münden	to disembogue
Roberts	
Silva	
Arabisch	Arabian; Arabic
Filialen	branches
Sr	
Aue	
Haushalts	
Agenten	
Ludwigsburg	
Arnsberg	
Eurovision	
Homo	
Fuße	
Pan	
asiatischen	
monatlich	monthly
Kings	
geführte	
stecken	to poke; to thrust {thrust, thrust}
aise	
Hugh	
geheiratet	married; wedded
gliedert	
Stuhl	chair
sichtbaren	
Demo	demo
grundlegenden	
Manuskript	manuscript; scripture
plädiere	
Signale	signals
östlicher	
Organist	
Under	
width	
steigern	to increase (in)
trieb	coasted; tided; wreaked; desire (for); sex drive
Abschnitten	
Sammler	accumulator; collector; collectors
glaub	
Selbstmord	suicide
Romanen	
wachsende	accumulatively
umgebenden	
keines	neither; no; none
Seattle	
Memmingen	
Fenstern	
Saur	
zustimmen	to agree; to assent; to concern; to consent; to considered; to jibe
Primera	
christlicher	
Sternbild	constellation
Ringen	struggle; wrestle
Birmingham	
Navigationsleiste	
Hinrichtung	electrocution; execution
Caesar	
Erzherzog	archduke
Havel	
verzeichnen	to list; to note down
vordere	
unterliegt	is subject to; underlies; was subject to
Wettkampf	contest; match
Helena	
gelblich	yellowish
Erstbeschreibung	
forderten	
zweifelsfrei	
beliebigen	
Proteste	protests
Paolo	
Anfänge	beginnings; commencements; incipiencies; initiations
ungültig	invalid; nonstandard; null; void
Sehenswürdigkeiten	sights
Telekom	
Sichtweise	
Feinde	enemies; fiends; foes
Aschaffenburg	
argumentiert	argues
Einschränkung	austerity; limitation; restriction; restrictiveness; retrenchment
Gymnasien	grammar schools; secondary schools
Satteldach	
Augusta	
Erhard	
unterdessen	meanwhile
Congress	
käme	
fließen	to flow; fluxion
nächstes	next
Soul	
Wikinger	viking; vikings
Anonyme	
Innenminister	minister of the interior; [Am.] Secretary of the Interior; [Br.] Home secretary
Stadtgemeinde	borough
Semester	term; terms
Health	
streiten	to altercate; to argue; to combat; to contend; to dispute; to quarrel; to wrangle
Seoul	
abwechselnd	alternate; alternately; alternating; alternative; interchangeably; rotational; rotatory; variantly
Rico	
Bock	buck
alljährlich	annual
initiierte	
Mixed	
teuer	dear; dearly; expensive; expensively; pricey
Quelltext	
Schwager	brother in law; brothers in law
Matthew	
tötet	kills; slays
Celle	
eingehen	
Teilstück	
anmelden	to announce; to declare; to log on
dunkler	darker; gloomier; murkier
verfügten	
Adressen	addresses
entstehenden	
Wintersemester	
Katze	cat; tabby
average	
Justus	
worin	in what; wherein
Pfeiler	column; pillar
Erschließung	development; opening (up)
Aufständischen	
Masuren	
Oberschule	
erkrankte	fell ill; sickened
Haar	hair
Homosexualität	
Jesuiten	
wg	
goldener	
Bozen	
Meldungen	dispatches; messages
Armutsgrenze	
Gläubigen	believers
Kameramann	cameraman
Verlagsgesellschaft	
Legion	legion
Grundsätze	maxims; principles
Geschlechts	genital; venereal
tsor	
Gripweed	
formale	formal
wählt	chooses; dials; elects; opts; selects
Jeff	
gegebenen	
Wirksamkeit	activity; effectiveness; effectuality; efficacy; efficiency; virtue
Kunsthalle	
geistige	
Taufe	baptism; baptize
Tenor	tenor
geschenkt	
Füße	feet
Ward	
Materials	
geheime	
betreffend	concerning; pertaining
Collins	
Senf	mustard
Pazifik	pacific
verteidigt	advocates; defences; defends; vindicates
Verhaftung	imprisonment
Verzicht	abandonment; relinquishment; renouncement; renunciation; waiver
Muttersprache	mother tongue; mother-tongue; native language; native tongue
Ligen	
value	
Münze	coin
Magdeburger	
schildert	depicts
einschlägigen	
gleichfalls	
Burgenland	
Japans	
Erläuterungen	elucidations
machst	
Bestrebungen	
Flandern	
integrieren	to assimilate; to integrate
Beschwerden	complaints; discomforts; grievances
Rhythmus	cadence; rhythm
lächerlich	laughable; ludicrous; ludicrously; preposterous; ridiculous
Konsul	consul
schönes	
legten	
Inter	
Libanon	Lebanon (lb)
Ermland	
existierten	
Heimatland	homeland; native land
Variablen	variables; variables
Miles	
Augustin	
Werkstätten	workshops
Orci	
ließe	
individuell	individual; individually
vorläufig	for the present; for the time being; interim; preliminarily; preliminary; provisional; temporarily; temporary
Scheidung	divorce; separation
Mitchell	
Sektor	sector
Platzes	
Investitionen	
Nicholas	
Weiden	to browse; pasturage; pastures; willows; wicker
verschiedensten	
Michail	
ahz	
Resonanz	resonance; syntony
draus	
nachfolgende	
geboten	bade; bidden
beschränkte	straitened
Fonds	
Rosen	roses
Diagnose	diagnose; diagnosis
Grafiker	
Laboratory	
Ausbreitung	spread
Beleuchtung	illumination; lighting
durchgeführten	
verlorenen	
Merkel	
kontrollieren	to check; to control
Edwin	edwin
Feststellung	
Probe	prob; probational; probe; proof; rehearsal; rehearse; sample; specimen; test; trial; tryout [Am.]
che	
Montana	
Beta	
heimischen	
verlaufende	
Medal	
Nationalbibliothek	
schönsten	
mäßig	abstemious; frugal; frugally; moderate; reasonable
Gesamtlänge	footage; overall length
Befürworter	advocator; interventionist; proponent; supporter
kleinsten	smallest
Rundschau	
fortgeführt	
Heart	
Kult	cult
verbleiben	to remain
Gasse	alley; lane
Kirchengeschichte	
aufgelegt	feel like doing
Mechanik	mechanics
March	
Einmündung	
Stalin	
Niederlassung	settlement
Herman	
erteilte	gave
Triebtäter	
braune	
Franchise	
Ah	
überwinden	to bear down; to vanquish; to overcome {overcame, overcome}
Dietz	
Kopien	copies; manifolds; transcripts
Meisterin	
bearbeitete	edited
Konzil	
Track	
Widerstandskämpfer	member of the resistance; resistance fighter
Salomon	
Wolfsburg	
Vegas	
nachlesen	
Nö	
Madison	
Gebrüder	
Wahlgang	ballot
gewünschte	
Politikwissenschaft	
Braunschweiger	
biologischen	
Hierdurch	hereby; through this
Bearbeiter	arranger; processor
Alexandra	
Bedeutungen	meanings; significances
ziehe	
Reinbek	
gefährlich	dangerous; dangerously; hazardous; perilous; perilously; pestilent; pestilently
Fragmente	fragments
Asthma	asthma
ausgedehnte	
Programmen	
abgestimmt	attuned; coordinated; syntonic; tuned; voted
Dinah	
Benutzername	
künstlerischer	
angeordneten	
Ministeriums	
Mosel	
Botaniker	botanist
Elektronik	electronics
aufbauen	to build (up); to establish; to synthesize
Franziska	
nm	
erregte	thrilled
Atlantic	
Gross	
geprägte	
memoriam	
Privatbesitz	
Friederike	
formalen	
nd	
Fahrten	
Sergei	
existierende	
Algerien	Algeria (dz)
Jorge	
vermarktet	
schuldig	blamable; due; guilty
Village	
zeitliche	temporally
betonte	accentuated; stressed
sperrte	
Tonträger	
Santo	
View	
Giebel	gable; gables; pediments
Kurier	courier; messenger
höchster	maximum
Generals	
gebrochen	broken; brokenly; fractionally; fractured; heartbroken; refracted; ruptured
Kaspar	
optische	optically; visual
verweigert	denied; denies; disallows; refuses
Montag	Monday
auszubauen	
ehrenamtlichen	
Duell	duel
Landesmuseum	
rechtfertigt	justifies
Nachmittag	afternoon
Einsicht	access; discernment; judiciousness
echter	truer
schwieriger	catchier
veränderten	
gutem	
Grabungen	
Blasonierung	
wenns	
schmal	narrow; strait
Pater	padre
verwachsen	to grow together
mechanischen	
Ram	
Cl	
Kuppel	astrodome; dome
logisch	consequential; logical; logically
Jahreszahl	
Terry	
mancher	many a
Ewald	
Sophia	
Jon	
trocken	arid; drily; dryly; jejune
vorgesehenen	
Stille	silent; calmness; silence; silentness; stillness; tranquillity
Bundesrat	
Geheimer	
Lüttich	
az	
aktueller	
Dakota	
Kranken	invalid; invalids; sick people
geringfügig	negligible; pettily; slight; slightly
Abhandlung	disquisition; essay; treatise
umstrittenen	
Kammern	chambers; small rooms
Eifel	
Kunstverlag	
Autorität	authority
Erlass	edict; writ
Beat	
gewonnenen	
Rücksicht	concern; consideration; regard
use	
Pays	
normaler	
Götz	
Bescheid	
selbe	same; selfsame
indes	
heise	
Case	
Kraus	curly; frizzily
Elektrotechnik	electrical engineering
angegebene	
Zell	
erleichtern	lighten; to alleviate; to ease; to facilitate; to relieve
Challenger	
Johns	
ausschied	
slawischen	
neuesten	
hervorging	
Namibia	Namibia (na)
Kuebi	
unterhielt	subsisted
Crew	crew
achte	eighth; eighthes; eighths
hölzernen	
Fließtext	
Years	
grauen	
Referent	
Ostküste	
Beitritt	accedence
belassen	
Sigismund	
Stadttheater	
Stollen	fruit cake; fruit loaf
meiste	
untersagt	interdictive; prohibits
os	
Herzegowina	
Freistil	
eroberten	
fusionierte	
Herzöge	dukes
Falter	butterflies; folder
Luke	porthole
Gestumblindi	
fähig	able; capable
Filmmusik	
Helen	
Bautzen	
reale	
festzustellen	
woanders	
versorgen	to provide; to provide (for); to supply
bewarb	solicited
Gesellschafter	associate; partner; share holder
Datierung	
Rangers	
historique	
Fire	
Waldeck	
erarbeitet	elaborates
Vorort	
Kongresses	
Wood	
nachgetragen	
abgelegt	discarded
Kompetenzen	
Einbindung	
Bowl	
Frühgeschichte	
gegenwärtigen	
amtierenden	
wiedergegeben	rendered
Complex	
eignet	is qualified for
Wallace	
militärischer	
Himmelfahrt	
Valencia	
Riesenslalom	
Kritikern	
ökonomischen	
Preises	
Montevideo	
Vernichtung	annihilation; demolishment; destruction
Portland	
angebunden	fastened; tethered
seid	are
Gleichgewicht	balance; equilibration; equilibrium; equipoise
permanent	non-volatile; ongoing
Regina	
Leverkusen	
steilen	
Gestein	
gewachsen	grown; sprouted
unerwünscht	undesirable; undesirably; unwanted; unwantedly
Winfried	
Nordost	northeasters
Monaco	Monaco (mc)
Sigmund	
Feature	
Neuguinea	
Kong	
Konfession	denomination
moderierte	
Weltrangliste	
Five	
Nest	nest
pazifischen	
Pole	
Hypothese	hypothesis; supposition
Aalfons	
Werder	
Kontroverse	controversy
Scheibe	bit-slice; disc; pane; plate; puck; pulley; shim; wafer; washer
stoßen	struck; to bump; to butt; to hustle; to knock (at); to poke; to punt; to push; to thrust; to strike {struck, stricken}
Wahrzeichen	emblem; emblems
Bestehens	
ewig	eternal; eternally; everlasting; imperishably; perpetual
Plastik	plastic
Bein	leg
Anschlussstelle	
vorangegangenen	
Jahrzehnt	decade
Future	
erstreckte	
gehts	
zugeschlagen	slammed
nahegelegenen	
Ausschnitt	clipping; neck line; notch
Bundesamt	
Ellen	cubits; ulnas
Gegenden	districts; regions
empfunden	
us	
schwachen	
verkündete	annunciated; heralded; promulgated
Transformation	
lauter	louder
Ausschluss	exclusion; preclusion
Ghana	Ghana (gh)
parlamentarischen	
optischen	
Print	
